88,1793,IPA,AleSmith Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-1793_21474_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-2471_6bfa2.jpeg
89,1425,Hop Rod Rye™,Bear Republic Brewing Co.,https://untappd.akamaized.net/site/beer_logos/beer-HopRodRye_1425.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-bearrepublicbrewingco_94.jpeg
90,851,Orval,Brasserie d'Orval,https://untappd.akamaized.net/site/beer_logos/beer-_851_sm_dea4336507303b85f2bd4d5fa3faf9.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasseriedOrval_169.jpeg
91,6373,"West Coast IPA (-2013, 2019-)",Green Flash Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-6373_f9876_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-609_ba97b.jpeg
92,4653,OAKED Arrogant Bastard Ale,Arrogant Consortia,https://untappd.akamaized.net/site/beer_logos/beer-stoneOakedArrogantBastard.jpg,https://untappd.akamaized.net/site/brewery_logos/brewery-234399_a8943.jpeg
93,8,Oatmeal Stout,Samuel Smith,https://untappd.akamaized.net/site/beer_logos/beer-8_5f4cd_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-SamuelSmithOldBreweryTadcaster_1099.jpeg
94,19331,Kriek De Ranke,Brouwerij De Ranke,https://untappd.akamaized.net/site/beer_logos/beer-19331_338fe_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-277_35c5e.jpeg
95,14891,Abbaye des Rocs Brune,Brasserie de l'Abbaye des Rocs,https://untappd.akamaized.net/site/beer_logos/beer-14891_7fbd5_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-174_53371.jpeg
96,1365,Stille Nacht,Brouwerij De Dolle Brouwers,https://untappd.akamaized.net/site/beer_logos/beer-StilleNacht_1365.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-272_3f5a8.jpeg
97,86430,Vintage Ale,Fuller's Brewery,https://untappd.akamaized.net/site/beer_logos/beer-86430_feed1_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-3296_73351.jpeg
98,833,Yeti,Great Divide Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-833_d2ec2_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-604_87f5e.jpeg
99,4487,Palo Santo Marron,Dogfish Head Craft Brewery,https://untappd.akamaized.net/site/beer_logos/beer-4487_3406d_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-459_75746.jpeg
100,25796,A Little Sumpin' Sumpin' Ale,Lagunitas Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-25796_43b95_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-765_b53eb.jpeg
101,47816,Goudenband,Brouwerij Liefmans,https://untappd.akamaized.net/site/beer_logos/beer-47816_f04d7_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-287_dcfcf.jpeg
